id_discente,sexo,ano_nascimento,raca,estado_origem,cidade_origem,estado,municipio,nivel_ensino,ano_ingresso,periodo_ingresso,cotista,curso,tipo_cota,descricao_tipo_cota,ano,periodo,renda,possui_bolsa_pesquisa,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,id_curso,area_conhecimento
22eaccbdb8f2c8ea6a5a69128832ac1f,F,1996,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,JOÃO CÂMARA,GRADUAÇÃO,2017,1,t,FARMÁCIA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,800,false,false,false,false,2000039,Ciências da Saúde
e9adcca024a93f1654bede3803b13f1c,F,1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,1,f,FISIOTERAPIA,,,2020,1,1045,false,false,false,false,2000042,Ciências da Saúde
9e5b169d566bb4da4dba13a738c77078,F,1995,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,FISIOTERAPIA,,,2020,1,998,false,true,false,false,2000042,Ciências da Saúde
45c54b739983de75576b695885abbfb9,F,1997,Pardo,Rio Grande do Norte,MOSSORÓ,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,MEDICINA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,3050,false,true,false,true,2000056,Ciências da Saúde
409d29dd1528275db01780938be8394b,F,1998,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,22000,false,false,false,false,2000056,Ciências da Saúde
9ff48f868349b2ee325ea5a7a4e3c431,F,1997,Branco,Rio Grande do Norte,MOSSORÓ,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,1800,false,false,false,false,2000056,Ciências da Saúde
2a1db168135797bffab64417fa959049,F,1999,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,MEDICINA,,,2020,1,20000,false,false,false,false,2000056,Ciências da Saúde
f0be30ae59aadfe48faa980ef6e2fc10,M,1997,Não Informado,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,ODONTOLOGIA,,,2020,1,6000,false,false,false,false,2000059,Ciências da Saúde
b9f2ee37a481d632752247816f7428a6,F,1997,Pardo,Rio Grande do Norte,CAMPO LARGO,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,2,t,MEDICINA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1200,false,false,false,false,2000056,Ciências da Saúde
f42cd7371dd08965a56670f2a4f43951,M,1998,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,40000,false,false,false,false,2000056,Ciências da Saúde
ad9484fa6bf5e1717876b5f127f51a33,M,1997,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,MACAU,GRADUAÇÃO,2017,1,t,ODONTOLOGIA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,3500,false,false,false,false,2000059,Ciências da Saúde
3d296ca779d5bb81ee53fcc1f42c0e94,F,1998,Branco,Rio Grande do Norte,PATU,Rio Grande do Norte,ENCANTO,GRADUAÇÃO,2017,1,t,ODONTOLOGIA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2754,false,false,false,false,2000059,Ciências da Saúde
52726a4d6a1e3f7a332a7875f7aa8c88,F,1998,Pardo,Rio Grande do Norte,CAICÓ,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,MEDICINA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,4000,false,false,false,false,2000056,Ciências da Saúde
04298abbfbbe0898340403b84bfa18a0,M,1996,Pardo,Rio Grande do Norte,NATAL,Ceará,FORTALEZA,GRADUAÇÃO,2017,2,t,MEDICINA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2389,false,true,false,false,2000056,Ciências da Saúde
6233a1d3cf6ac9d762a2a9e8d5be8960,M,1997,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,11500,false,false,false,false,2000056,Ciências da Saúde
33c8acf815982e0cba622a72c886a50e,F,1995,Branco,Rio Grande do Norte,SÃO PAULO,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,MEDICINA,,,2020,1,5990,false,false,false,false,2000056,Ciências da Saúde
f7fff353717e96c8aba9d53890ce85ea,M,1997,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,ODONTOLOGIA,L5,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2697,false,false,false,false,2000059,Ciências da Saúde
2cbbc65f8147a1d4ae491e5b5bb79a2e,F,1998,Branco,Rio Grande do Norte,SANTANA DO MATOS,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,MEDICINA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1431,false,true,false,true,2000056,Ciências da Saúde
e125c3ecf4dc759bfcdfd806a65fe5c1,M,1996,Branco,Rio Grande do Norte,PAU DOS FERROS,Rio Grande do Norte,SÃO MIGUEL,GRADUAÇÃO,2017,1,t,MEDICINA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2078,false,false,false,false,2000056,Ciências da Saúde
7af3f9762be5cdc9d99e9202887b9f35,M,1995,Branco,Rio Grande do Norte,BRASÍLIA,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,MEDICINA,,,2020,1,5000,false,false,false,false,2000056,Ciências da Saúde
0012f4991624a59b1ad0c2171aba6053,F,1998,Pardo,Rio Grande do Norte,CARAÚBAS,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,MEDICINA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1054,false,false,false,false,2000056,Ciências da Saúde
c579f06b3d275b745069c732e9bd115b,F,1999,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,EDUCAÇÃO FÍSICA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2440,false,false,false,false,2000022,Ciências da Saúde
415e961adad363ac6b8ac582c81bae45,F,1997,Pardo,Rio Grande do Norte,CARNAUBAIS,Rio Grande do Norte,CARNAUBAIS,GRADUAÇÃO,2017,1,t,SAÚDE COLETIVA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,2499,false,true,false,true,7252420,Ciências da Saúde
a61941f9ab9b229de737fee06da5a02f,F,1998,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,22000,false,false,false,false,2000056,Ciências da Saúde
e6c6a2cf710c27fe7c723c6fc8637624,M,1996,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,ESPÍRITO SANTO,GRADUAÇÃO,2017,1,t,ODONTOLOGIA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,3400,false,false,false,false,2000059,Ciências da Saúde
86a32f76913d3c82cdb5a18503bd0f14,F,1998,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,FISIOTERAPIA,,,2020,1,4000,false,false,false,false,2000042,Ciências da Saúde
d38e93317d892dc80d3d6c0a8838c20d,F,2000,Branco,Paraíba,SANTA CRUZ,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,1,t,FARMÁCIA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,6000,false,false,false,false,2000039,Ciências da Saúde
fb3f72509c87ad2d6c92a6eb409328dc,M,1997,Branco,Rio Grande do Norte,ASSU,Rio Grande do Norte,ASSU,GRADUAÇÃO,2017,1,t,FISIOTERAPIA,L5,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2900,false,false,false,false,2000042,Ciências da Saúde
23078f5a1d905b58c8a50538354d4670,M,1997,Pardo,Rio Grande do Norte,JARDIM  DO SERIDÓ,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,MEDICINA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,1489,false,true,false,true,2000056,Ciências da Saúde
aacb1810ce180067b13cc669d3a55f75,F,1998,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,FISIOTERAPIA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,7000,false,false,false,false,2000042,Ciências da Saúde
85c1df1df6be0aca20cf444bced4e315,F,1996,Pardo,Rio Grande do Norte,MANAUS,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,ODONTOLOGIA,,,2020,1,4250,false,false,false,false,2000059,Ciências da Saúde
7a4897cd2f3d479975faf57eb51bbbdd,M,1996,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,ODONTOLOGIA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,2300,false,true,false,true,2000059,Ciências da Saúde
e9ea43c401b789bbc0fe1315bdacd240,M,1995,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,Rio Grande do Norte,SANTO ANTÔNIO,GRADUAÇÃO,2017,1,t,MEDICINA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2123,false,true,false,true,2000056,Ciências da Saúde
a93aa8a0b1a1eb4e2b32e1082bdf4246,F,1999,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,FARMÁCIA,,,2020,1,6000,false,false,false,false,2000039,Ciências da Saúde
d90c7c6e64fc63ddaa7776db01d03154,M,1998,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,FISIOTERAPIA,L5,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,4682,false,true,false,true,2000042,Ciências da Saúde
0cc4155c44cd14ffc865fb5f38c3732b,M,1998,Branco,Rio Grande do Norte,BALNEÁRIO CAMBORIÚ,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,2000,false,false,false,false,2000056,Ciências da Saúde
337d113cf8f1e6ea5bc6e217eaccf6af,M,1994,Pardo,Rio Grande do Norte,PATU,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,EDUCAÇÃO FÍSICA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1800,false,false,false,false,2000022,Ciências da Saúde
27e5ac211303bc5403cd7d2e4bb0177a,F,1997,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,ODONTOLOGIA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,0,false,true,false,true,2000059,Ciências da Saúde
b1712e958753a3f02c85150fdd403cd3,F,2000,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,ENFERMAGEM,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1300,false,true,false,false,2000023,Ciências da Saúde
a5fc8a0e6433c0baa0a1048e19b07c88,M,1978,Pardo,Rio Grande do Norte,AREZ,Rio Grande do Norte,AREZ,GRADUAÇÃO,2017,1,t,EDUCAÇÃO FÍSICA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,2396,false,true,false,false,111635041,Ciências da Saúde
05f87d6b766dcf654bd7f5bb4e4d41f0,M,1998,Branco,Rio Grande do Norte,PARNAMIRIM,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,ODONTOLOGIA,,,2020,1,1600,false,false,false,false,2000059,Ciências da Saúde
d13489c1bfbef69664ed692cf160b565,F,1999,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,1,t,NUTRIÇÃO,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2248,false,false,false,false,2000058,Ciências da Saúde
8d7f1cb45bdad7a036510a69e33666f4,F,1995,Pardo,Rio Grande do Norte,NOVA CRUZ,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,1,t,FARMÁCIA,L5,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,221,false,true,false,true,2000039,Ciências da Saúde
1e41a2d9f27c151a352dcaa504787487,M,1996,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,POÇO BRANCO,GRADUAÇÃO,2017,1,t,MEDICINA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,4732,false,true,false,true,2000056,Ciências da Saúde
861161cd82a5920c6318bbf7929e39d3,M,1998,Branco,Rio Grande do Norte,MESSIAS TARGINO,Paraíba,CATOLÉ DO ROCHA,GRADUAÇÃO,2017,1,f,MEDICINA,,,2020,1,1600,false,false,false,false,2000056,Ciências da Saúde
87ca91f15be263b3981913d1fbaceebf,F,1998,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,ODONTOLOGIA,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,8800,false,false,false,false,2000059,Ciências da Saúde
ed9f8aed789395f491b4518c1f889604,F,1997,Negro,Rio Grande do Norte,CEARA  -  MIRIM,Rio Grande do Norte,CEARÁ - MIRIM,GRADUAÇÃO,2017,1,t,EDUCAÇÃO FÍSICA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,4164,false,true,false,false,111635041,Ciências da Saúde
414da2a4795d6f74805f2d933dec537c,F,1999,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,1,t,ENFERMAGEM,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,9135,false,false,false,false,2000023,Ciências da Saúde
d40ad980a1dd02ebf74d854d4955385d,F,1997,Branco,Rio Grande do Norte,FORTALEZA,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,3780,false,false,false,false,2000056,Ciências da Saúde
9336c6e13d4e9174685011aa2932ccfa,M,1998,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,S.G. AMARANTE,GRADUAÇÃO,2017,1,f,MEDICINA,,,2020,1,6300,false,false,false,false,2000056,Ciências da Saúde
0db20960ba2d755de7d11a8e656f161e,F,1999,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,ODONTOLOGIA,,,2020,1,15000,false,false,false,false,2000059,Ciências da Saúde
28af1e77630140e8c3737b32d5b6eccd,M,1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,FISIOTERAPIA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,300,false,false,false,false,2000042,Ciências da Saúde
444b07cfaf9dfd43b8de63d441b094a0,F,1995,Negro,Rio Grande do Norte,MACAU,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,NUTRIÇÃO,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1039,false,false,false,false,2000058,Ciências da Saúde
2ac430de8a87112954089e2052fe4d5b,M,1998,Pardo,Rio Grande do Norte,BRASÍLIA,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,MEDICINA,,,2020,1,6500,false,false,false,false,2000056,Ciências da Saúde
18e570862ac391eaafd01b1aebe7051b,M,1998,Branco,Rio Grande do Norte,SÃO MIGUEL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,EDUCAÇÃO FÍSICA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,3690,false,false,false,false,2000022,Ciências da Saúde
ad1fc5f9563f828b7574746f27c4ddb4,F,1997,Branco,Rio Grande do Norte,BREJO SANTO,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,ENFERMAGEM,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1039,false,false,false,false,2000023,Ciências da Saúde
d1898c8968eb569d07964c894a8f184d,F,1998,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,t,ENFERMAGEM,L6,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).",2020,1,5000,false,false,false,false,2000023,Ciências da Saúde
ab1861398077d5bc4369afab61ce65ba,M,1997,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,FISIOTERAPIA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1900,false,false,false,false,2000042,Ciências da Saúde
81968b7a800601e24947a52649fb14ba,M,1996,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,EDUCAÇÃO FÍSICA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1045,false,true,false,true,111635041,Ciências da Saúde
50f0bc82e5f1264cc6999a219d5193b1,M,1991,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,VERA CRUZ,GRADUAÇÃO,2017,1,t,EDUCAÇÃO FÍSICA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2078,false,true,false,true,111635041,Ciências da Saúde
507ebe62d9f0ec4afefffff422abfb6c,F,1997,Pardo,Rio Grande do Norte,PAU DOS FERROS,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,BIOMEDICINA,L5,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,4706,false,true,false,true,2000122,Ciências Biológicas
ca2f78b8a18f10ed38004f2236667d2d,F,1995,Não Informado,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,LETRAS- LÍNGUA ESPANHOLA E LITERATURAS,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,2045,false,false,false,false,118880834,"Linguística, Letras e Artes"
b55fa485224cd2f6c3aaec0fc96845a0,F,1997,Branco,Rio Grande do Norte,NOVA CRUZ,Rio Grande do Norte,NOVA CRUZ,GRADUAÇÃO,2017,2,t,LETRAS - LÍNGUA PORTUGUESA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1652,false,false,false,false,118881115,Ciências Humanas
7e1512f094dcb49e240d2022c67aede3,M,1997,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NOVA CRUZ,GRADUAÇÃO,2017,1,f,COMUNICAÇÃO SOCIAL- PUBLICIDADE E PROPAGANDA,,,2020,1,1700,false,true,false,true,118834827,Ciências Humanas
ab9c0219ef32468ee6b574f47a152808,F,1999,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,ECOLOGIA,L5,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1045,false,false,false,false,2000121,Ciências Biológicas
88c81f0673bc406b456165790a09810c,F,1998,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,GRADUAÇÃO,2017,1,f,SERVIÇO SOCIAL,,,2020,1,0,false,false,false,false,2000068,Ciências Sociais Aplicadas
cdb030dc2de5fb5d6369648c28f95333,F,2001,Negro,Rio Grande do Norte,MACAÍBA,Rio Grande do Norte,MACAÍBA,TÉCNICO INTEGRADO,2017,0,f,TECNICO EM AGROPECUÁRIA CORRESPONDENTE AO ENSINO MÉDIO,,,2020,1,800,false,false,false,false,97201468,
cdb030dc2de5fb5d6369648c28f95333,F,2001,Negro,Rio Grande do Norte,MACAÍBA,Rio Grande do Norte,MACAÍBA,TÉCNICO INTEGRADO,2017,0,f,TECNICO EM AGROPECUÁRIA CORRESPONDENTE AO ENSINO MÉDIO,,,2020,1,800,false,true,false,false,97201468,
59daecbecf266b9fcbe81da6f38e3f7b,M,1998,Branco,Rio Grande do Norte,JOÃO CÂMARA,Rio Grande do Norte,JOÃO CÂMARA,GRADUAÇÃO,2017,1,f,LETRAS - LÍNGUA PORTUGUESA,,,2020,1,3451,false,true,false,true,118881115,Ciências Humanas
783c2c2709f94c1b85f208fd75829d14,F,1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,PSICOLOGIA,,,2020,1,3000,false,false,false,false,2000066,Ciências Humanas
675dbebfc2ae42cc613d60c98667d8ec,M,1991,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,COMUNICAÇÃO SOCIAL- PUBLICIDADE E PROPAGANDA,L1,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1930,false,false,false,false,118834827,Ciências Humanas
93c6f8b1ca80c0206e233204105e05a1,F,1999,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,PSICOLOGIA,,,2020,1,7500,false,false,false,false,2000066,Ciências Humanas
d676f7f8ab98df11c629fbbd72271881,F,1996,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,t,ECOLOGIA,L2,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",2020,1,1045,false,false,false,false,2000121,Ciências Biológicas
08f8b9e56171ee633ed12af4835a56dd,F,2000,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,1,f,GESTÃO HOSPITALAR,,,2020,1,1200,false,false,false,false,2000159,Ciências da Saúde
8cb5544737c2ff95a113893c83fdbcee,F,2000,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,GRADUAÇÃO,2017,2,f,SERVIÇO SOCIAL,,,2020,1,7650,false,false,false,false,2000068,Ciências Sociais Aplicadas
